ID,Example_ID,Language_ID,Text_ID,Original_Primary_Text,Primary_Text,Analyzed_Word,Analyzed_Word_Morphemes,Gloss,Part_Of_Speech,Original_Translated_Text,Translated_Text,Comment,Pattern,Discontinuous,Intervening,Animacy,Type,Order,Argument,Role,Positions,Value,Particle,Genre,Source
convchur-028,convchur-028,mak,convchur,,"mööyö keene eduwa a'deujokkono dö'ja, ye'kwana a'deddu, mödö wa'dennö mödö",mööyö	keene	eduwa	a'deu	jökkö-no	dö'ja	ye'kwana	a'deu-dü	**mödö**	**w-a'deu-nö**	**mödö**,,DEM	CONTR	ahora	palabra	sobre-de	turno	ye'kwana	palabra-POSS	DEMin	INTR-hablar-INTR	DEMin,pro	ptc	ad	n	posp	???	n	n	pro	pref.v-v.intr.o-suf.v	pro	,,"Ahora esta es sobre el habla, la lengua ye'kwana, nuestro hablar",,DEM N DEM,False,,inan,DEM+N,DEM N DEM,False,?,"9,10,11",np_dd,,conversation,caceresDByekwana
convchur-029,convchur-029,mak,convchur,,"mödö tü wa'dennö mödööne, ka'de'jö'atodü",**mödö**	tü	**w-a'deuwü-nö**	**mödö-:ne**	k-a'deuwü-jötü-a=to=dü,,DEM2in	INTENS	INTR-hablar-INTR	DEM2in-INTENS	1+2S-hablar-ITER-NPST=COLL=REL,pro	ptc	n	pro	pers-v.i.o-TAM-suf.v=ptc=ptc	,,"sólo sobre el idioma, nuestra conversación",,DEM PART N DEM,True,PART,inan,DEM+N,DEM N DEM,False,p,"1,3,4",np_dd,tü,conversation,caceresDByekwana
convchur-032,convchur-032,mak,convchur,,"mödö iyö yawö a'deu, mödö mö'dö najenkadenña ö'wasa'kö ka aya'deddukomo nai ke",mödö	**iyö**	**yaawö**	**a'deu**	mödö	mö'dö	n-ajenka-a	de'a	ö'washa'kö	ka	a-a'deu-dü=komo	na-i	ke,,DEM2in	DEMin	entonces	palabra	DEM2in	DEM1an	3-revisar-NPST	CONFIRM	cuantos	QP	2-palabra-POSS.1=PL	3.COP-INTER	QUOT,pro	pro	ptc	n	pro	pro	v	ptc	interr	interr	n	ptc	v.i.a	ptc	,,"esas son las palabras, eso es lo que está buscando ella, cuantas son las palabras de ustedes",,DEM PART N,True,PART,inan,DEM+N,DEM N,False,nvp,"2,3,4",part,yaawö,conversation,caceresDByekwana
convchur-043,convchur-043,mak,convchur,,"eetö niñön'a'de mödö tütadawaajuijüdü yawö, mödö niñömjö'aadüje mmm, konñadö menejö'akennüje yawö",eetö	n-nömö-a-'de	**mödö**	**t-tadawaaju-i-'jüdü**	yaawö	mödö	n-nömö-jötü-a=:düje	mmm	koiñadö	m-ene-jötü-akene=:düje	yaawö,,aquí	3-dejar-NPST-FUT	DEM2in	3.REFL-trabajo-POSS.2-PAS.POS	entonces	DEM2in	3/3-dejar-ITER-NPST=COMPAR	mmm	ayer	2-ver-ITER-PDI=COMPAR	entonces,deict	v	pro	n	ptc	pro	pers-v.t-TAM-suf.v=ptc	interj	ad	pers-v.t-TAM-TAM=ptc	ptc	,,"aquí dejará su trabajo hecho, como lo que entregó, como lo revisaron ayer",,DEM N,False,,inan,DEM+N,DEM N,False,p,"3,4",np,,conversation,caceresDByekwana
convchur-056,convchur-056,mak,convchur,,"ayenuduke jeene meneadenña yawö, ekammajötüdü yeichaame tüwü",ay-önu-dü-ke	jeene	m-ene-a	de'a	yaawö	**0-ekamma-jötü-dü**	i-w-ei-taame	**tüwü**,,2-ojo-POSS.1-INSTR	INTENS?	2-ver-NPST	también	entonces	3O-contar-ITER-NZR.1	3S-INTR-COP-aunque	3.SG,ad	ptc	pers-v.tr-suf.v	ptc	ptc	n	pers-pref.v-v.i.a-sub	pro	,,"ves con tus propios ojos, pero es igual la narración",*tüwü* referring to ‘narration’,N Vi DEM,True,Vi,inan,DEM+N,N DEM,False,s,"6,8",y,,conversation,caceresDByekwana
convchur-060,convchur-060,mak,convchur,,möönü wotunnö omjumma'da na tüwü yawö,**möönü**	**wötunnö**	an-jumma-'da	na	tüwü	yaawö,,DEM3in	historia	NEG-querer-NEG	3.COP	3.SG	entonces,pro	n	adv	v.i.a	pro	ptc	,,aquellos cuentos no los quiere,möönü wotunnö,DEM N,False,,inan,DEM+N,DEM N,False,p,"1,2",np,,conversation,caceresDByekwana
convchur-072,convchur-072,mak,convchur,,"mmm, mödöjemmaja ñöödö Adamu na denña, wekammaadü",mmm	mödöje=mmaja	ñöödö	Adamu	na	de'a	w-ekamma-a=dü,,mmm	así=también	DEMan	Ramón	3.COP	también	1SG-contar-NPST=REL,interj	ad	ptc	pro	n	v.i.a	ptc	pers-v.t-suf.v=ptc	,,"Sí, así mismo está Ramón (pensando lo mismo), digo yo",*ñöödö* combining with a name,,,,,,,,,,n,,conversation,caceresDByekwana
convchur-094,convchur-094,mak,convchur,,mödöjemmaja küneiyaakö denña mö'dö Maria-Pía katojo. Eduwa küneiya'dü mödöjemmaja yoowanoma küneiya denña,mödöje=mmaja	kün-ei-aakö	de'a	mö'dö	Maria-Pía	ka-tojo	eduwa	kün-ejö-aakö=dü	mödöje=mmaja	i-w-oowanoma-e	kün-ei-i	de'a,,así=también	3.PAS-COP-PDI	REIT	DEM1an	Maria	Pía	decir-INSTR	ahora	3/3.PAS-venir-PDI=REL	así=también	3S-INTR-estudiar-SUP	3/3.PAS-COP-PRP	REIT,ad	ptc	v.i.a	ptc	pro	n	n	ad	n	ad	ptc	ad	v.i.a	ptc	,,"Así mismo vino la que le dicen Maria Pía, cuando vino ahora, así mismo vino a estudiar",'[the one] [they call maria-pia]’,,,,,,,,,,n,,conversation,caceresDByekwana
convchur-108,convchur-108,mak,convchur,,iyö ya'töi ke,**iyö**	**i-a'töi**	ke,,DEM	3-silla	QUOT,pro	n	part	,,en su habitat (lit. su silla)  ,misglossed *ke*,DEM N POSTP,False,,inan,DEM+N,DEM N,False,obl,"1,2",np_arg,,conversation,caceresDByekwana
convchur-116,convchur-116,mak,convchur,,"küwüüne anajöi'cha ka yawö, kanno medesi natodü ajöiñei'je'da na",küwü-:ne	an-ajöi-'da	ka	yaawö	**kanno**	**müdesi**	na=to=dü	0-ajöi-nei-'je-'da	na,,1+2-INTENS	NEG-agarrar-NEG	1+2.COP	entonces	DEM1an.PL	niños	3.COP=COLL=REL	3O-agarrar-NZR.3-con-NEG	3.COP,pro	adv	v.i.a	ptc	pro	n	v.i.a	ptc=ptc	pers-v.t-suf.v-pp-ptc	v.i.a	,,"nosotros no lo agarramos (no continuamos el trabajo), en los jóvenes no hay quien dé el seguimiento",Interesting word order overall,DEM N,False,,hum,DEM+N,DEM N,False,p,"5,6",np,,conversation,caceresDByekwana
convchur-117,convchur-117,mak,convchur,,tüwü tümennö ñennaajö chöuwö tüwü,tüwü	t-mennö-e	i-mennö-ajö	i-uwö	tüwü,,3.SG	AZR-escribir-PTCPe	3O-escribir-PTCP	3-ERG	3.SG,pro	adv	n	posp	pro	,,mientras ella sí escribe,Interesting: *ch-* coreferential with *tüwü*,,,,,,,,,,y,,conversation,caceresDByekwana
ctotapmor-001,ctotapmor-001,mak,ctotapmor,,Iyö... iyö Wa'shadi wekammaanö awa'de.,iyö	**iyö**	**wa'shadi**	w-ekamma-aanö	awa'de,,DEMin	DEMin	tapir	1S-avisar-PRI	primero,pro	pro	n	v.t.	ad	,,"Eso, ese danto lo que dije primero.",,DEM N,False,,inan,DEM+N,DEM N,False,p,"2,3",np_arg,,story,caceresDByekwana
ctotapmor-002,ctotapmor-002,mak,ctotapmor,,"Tüwö'düe küna'jaakö, wayamu uwö, wa'shadi,",tüw-ö'dü-e	kün-a'ja-aakö	wayamu	uwö	wa'shadi,,PTCP.INTR-decir-PTCPe	3.PAS-COP-PDI	morrocoy	DAT	tapir,adv	v.i.a	n	posp	n	,,"El danto le decía al morrocoy,",afterthought,,,,,,,,,,n,,story,caceresDByekwana
ctotapmor-009,ctotapmor-009,mak,ctotapmor,,"""Edö owoküdü, susu""",edö	o-wokü-dü	susu,,DEM1in	2-bebida-POSS.1	seno_con_leche,pro	n	n	,,"""Toma tu teta""",afterthought,,,,,,,,,,n,,story,caceresDByekwana
ctotapmor-016,ctotapmor-016,mak,ctotapmor,,"yööje i'saa'se xxx ""edö owoküdü susu"" tüwö'dü'se küna'jaakö.",yööje	0-i'shaa-'se	xxx	edö	o-wokü-dü	susu	t-w-ö'dü-'se	kün-a'ja-aakö,,así	3O-pelar-DES	xxx	DEM1in	2-bebida-POSS.1	seno_con_leche	3.REFL-INTR-decir-DES	3S.PAS-COP-PDI,ad	adv	xxx	pro	n	n	adv	v.i.a	,,"así quiso mostrarle (pelar) xxx, quiso decir ""!toma tu teta!"".",DEM 2-drink breast.with.milk?,,,,,,,,,,?,,story,caceresDByekwana
ctotapmor-025,ctotapmor-025,mak,ctotapmor,,"yööje künöömai tüwü wa'shadi,",yööje	kün-ööma-i	**tüwü**	**wa'shadi**,,así	3S.PAS-morir-PRP	3.SG	tapir,ad	v.i.a	pro	n	,,"y así murió el tapir,",,DEM N,False,,hum,DEM+N,DEM N,False,s,"3,4",np,,story,caceresDByekwana
ctotapmor-057,ctotapmor-057,mak,ctotapmor,,"Chamjödü'kö iyö mödö inñüjötüdü naichü, möönü, ña'dudu naichü.",i-kamjö-dü-'kö	iyö	**mödö**	**i-n-üdü-jötü-dü**	na-i=dü	möönü	i-n-a'du-dü	na-i=dü,,3-ahumado-POSS.1-DIM	DEMin	DEM2in	3-SHR-poner-PL.O-NZR.1	3.COP-IRR=REL	DEM3in	3-SHR-tapar-NZR.1	3.COP-IRR=REL,n	pro	pro	n	COP-modo=ptc	pro	n	COP-modo=ptc	,,"Su asadito xxx, lo que es eso sus cositas, aquel lo que es tapado  por él.",*mödö inñüjötüdü*,DEM N,False,,inan,DEM+N,DEM N,False,nvp,"3,4",np,,story,caceresDByekwana
ctotapmor-062,ctotapmor-062,mak,ctotapmor,,"Iyö, enku'tödü wadödö i'chödü yaawö.",iyö	0-enku'tö-dü	wadödö	i-tö(mö)-dü	yaawö,,DEMin	3O-mentir-NZR.1	hacia_3	3S-ir-NZR.1	entonces,pro	n	pp	n	ptc	,,¡Claro! ya iba a hacerle la trampa.,example of non-referential *iyö*,,,,,,,,,,n,,story,caceresDByekwana
ctotapmor-074,ctotapmor-074,mak,ctotapmor,,"Yaawö jeene tüwü mado künaadonkwaakö yaawö, ""¿össa iyö kamjöödü?"" ke, a'ke, tösse'da ñu'kwai.",yaawö	jeene	**tüwü**	**mado**	kün-at-adonka-aakö	yaawö	össha	iyö	^-kamjö-dü	ke	a'ke	tösse-'da	i-nu'kwa-i,,entonces	INTENS?	3.SG	jaguar	3S.PAS-DTR-revivir-PDI	entonces	dónde	DEMin	1-ahumado-POSS.1	QUOT	nada	lleno?-NEG	3-asadero-POSS.2,ptc	ptc	pro	n	v.t.	ptc	interr	pro	n	ptc	ad	adv	n	,,"Al rato el tigre ya estaba recuperando ""¿dónde está ese mi asado?"" dijo, nada, vacio.",*tüwü mado*,DEM N,False,,hum,DEM+N,DEM N,False,s,"3,4",np,,story,caceresDByekwana
ctotapmor-074-1,ctotapmor-074,mak,ctotapmor,,"Yaawö jeene tüwü mado künaadonkwaakö yaawö, ""¿össa iyö kamjöödü?"" ke, a'ke, tösse'da ñu'kwai.",yaawö	jeene	tüwü	mado	kün-at-adonka-aakö	yaawö	össha	**iyö**	**^-kamjö-dü**	ke	a'ke	tösse-'da	i-nu'kwa-i,,entonces	INTENS?	3.SG	jaguar	3S.PAS-DTR-revivir-PDI	entonces	dónde	DEMin	1-ahumado-POSS.1	QUOT	nada	lleno?-NEG	3-asadero-POSS.2,ptc	ptc	pro	n	v.t.	ptc	interr	pro	n	ptc	ad	adv	n	,,"Al rato el tigre ya estaba recuperando ""¿dónde está ese mi asado?"" dijo, nada, vacio.",*iyö kamjöödü*,DEM N,False,,inan,DEM+N,DEM N,False,s_nvp,"8,9",np,,story,caceresDByekwana
ctoyude-001,ctoyude-001,mak,ctoyude,,"eetönnomma wekamma, iyö wa'to ei'jüdüjonno",eetö-nno-mma	w-ekamma-a	**iyö**	**wa'to**	0-ei-'jüdü=jo-nno,,aquí-desde-EXCL	1/3-contar-NPST	DEMin	leña	3O-COP-PAS.NZR=en-desde,deict-pp-ptc	v	pro	n	n	,,voy a contar desde la busqueda del fuego,,DEM N,False,,inan,DEM+N,DEM N,True,possr,"3,4",np,,story,caceresDByekwana
ctoyude-010b,ctoyude-010b,mak,ctoyude,,¿önökü ñöödö chaamutonkomo?,önökü	**ñöödö**	**i-tamu-0-tomo=komo**,,quién	DEMan	3-abuelo-POSS.3-PL.ANIM=PL,pro	pro	n	,,quien era el abuelo de ellos,*ñöödö chaamutonkomo*,DEM N,False,,hum,DEM+N,DEM N,False,s_nvp,"2,3",np,,story,caceresDByekwana
ctoyude-013,ctoyude-013,mak,ctoyude,,"iyö anoto jökkö, ememmekü'se yeichükomo, ka'sai nakö'aadüje",**iyö**	**anoto**	jökkö	0-ememmekü-'se	i-w-ei-dü=komo	ka'sai	n-akötö-a=:düje,,DEMin	día	cuando	3O-robar-DES	3S-INTR-COP-NZR.1=PL	caribe	3/3-cortar-NPST=COMPAR,pro	n	pp	adv	n	n	v	,,"desde ese día que quisieron robar, los caribes cortan los anzuelos",*iyö anoto jökkö*,DEM N POSTP,False,,inan,DEM+N,DEM N,False,obl,"1,2",np_arg,,story,caceresDByekwana
ctoyude-024,ctoyude-024,mak,ctoyude,,"yöötö a'ke küntü'tai ñöödö yakono yaawö, ""¿aakene?"" ke, ""¿aakene winñakaanö?"" ke",yöötö	a'ke	kün-tü'ta-i	**ñöödö**	**y-akono-0**	yaawö	aakene	ke	aakene	w-inñaka-a-nö	ke,,allá.3	nada	3S.DIS-darse_cuenta-PRP	DEMan	3-hermano_menor-POSS.3	entonces	cómo	QUOT	como	1/3-recuperar-NPST-INTR	QUOT,deict	ad	v.i.o	pro	n	ptc	interr	ptc	interr	n	ptc	,,ahí ese su hermano pensó: ¿cómo?  ¿cómo lo voy a recuperar?,*ñöödö yakono*,DEM N,False,,hum,DEM+N,DEM N,False,s,"4,5",np,,story,caceresDByekwana
ctoyude-040,ctoyude-040,mak,ctoyude,,"küntü'tameküicho yaawö, tüwü, Sichömüna künöönu'kwai yaawö",kün-tü'tammekü-i=to	yaawö	tüwü	Sichömüna	kün-öönu'ka-i	yaawö,,3/3.DIS-planear-PRP=COLL	entonces	3.SG	El_que_tiene_niguas	3S.DIS-sacar_ojo-PRP	entonces,v	ptc	pro	n	v.i.a	ptc	,,Planearon algo y Sichomüna se sacó un ojo,Interesting interjected *tüwü*,,,,,,,,,,n,,story,caceresDByekwana
ctoyude-045,ctoyude-045,mak,ctoyude,,tönudu se'ne yeiyattöimma tüwü ñootü küna'ja'dünane yawö,t-önu-dü	se'ne	i-w-ei-aatöi-mma	tüwü	i-nootü-0	kün-a'ja-aakö	dünane	yaawö,,3.REFL-ojo-POSS.1	enfermo	3S-INTR-COP-CTRF-EXCL	3.SG	3-abuela-POSS.3	3S.DIS-COP-PDI	entonces	entonces,n	ad	pers-pref.v-v.i.a-azr-ptc	pro	n	v.i.a	ptc	ptc	,,la abuela creía que él estaba enfermo de los ojos,we don’t know what *tüwü* is,,,,,,,,,,X,,story,caceresDByekwana
ctoyude-050,ctoyude-050,mak,ctoyude,,yööje künedantoicho mö'dö tünootütonkomo yaawö,yööje	kün-edantö-i=to	**mö'dö**	**t-nootü-0-tomo=komo**	yaawö,,así	3/3.DIS-encontrar-PRP=COLL	DEM1an	3.REFL-abuela-POSS.3-PL.ANIM=PL	entonces,ad	v	pro	n	ptc	,,Así descubrieron a su abuela,,DEM N,False,,hum,DEM+N,DEM N,False,p,"3,4",np,,story,caceresDByekwana
ctoyude-057,ctoyude-057,mak,ctoyude,,uu ekauwüdüje tüwü ñootütonkomo,uu	0-ekauwü-dü=je	**tüwü**	**i-nootü-0-tomo=komo**,,casabe	3O-aplanar-NZR.1=ATRB	3.SG	3-abuela-POSS.3-PL.ANIM	Pl,n	adv	ad	pro	n	part	,,su abuela estaba haciendo casabe,,DEM N,False,,hum,DEM+N,DEM N,False,a,"3,4",np,,story,caceresDByekwana
ctoyude-086b,ctoyude-086b,mak,ctoyude,,"künaamödetai yawö, ñöödö yakono, sadduje",kün-aamödeta-i	**yaawö**	**ñöödö**	y-akono-0	saddu=je,,3/3.DIS-convertirse-PRP	entonces	DEMan	3-hermano_menor-POSS.3	grama=ATRB,v.i.a	ptc	pro	n	adv	,,y entonces el hermano menor se convirtió en grama,,DEM N,False,,hum,DEM+N,DEM N,False,s,"2,3",np,,story,caceresDByekwana
ctoyude-087,ctoyude-087,mak,ctoyude,,"künaamödetai tüwü, yui, sokkojatooje, yöönu'tojoje",kün-aamödeta-i	tüwü	i-dui-0	sokkojato=je	i-w-onuku-tojo=je,,3/3.DIS-convertirse-PRP	3.SG	3-herm_mayor-POSS.3	agua_embarrada=ATRB	3S-INTR-subir-INSTR=ATRB,v.i.a	pro	n	adv	adv	,,el hermano mayor se convirtió en charco para que se subiera,afterthought -- audio?,,,,,,,,,,n,,story,caceresDByekwana
ctoyude-089,ctoyude-089,mak,ctoyude,,"saddu de'köi numa'da künönkui, saddu de'wöno wönkuduune tüwü yadiwe yeiyajö",saddu	de'köi	numa-'da	kün-onuku-i	saddu	de'wö-no	**w-onuku-dü-:ne**	**tüwü**	yadiwe	i-w-ei-ajö,,grama	encima	largo_tiempo-NEG	3S.DIS-subir-PRP	grama	sobre-NZR.PP	INTR-subir-NZR.1-INTENS	3.SG	baba	3S-INTR-COP-PTCP,n	pp	adv	v.i.o	n	pp-suf.pp	pref.v-v.i.o-suf.v-ptc	pro	n	n	,,se subió rápido en la grama porque siempre Yadiwe se está subiendo en la grama,"interesting: *tüwü* could also refer to *saddu de'wöno*, but I don’t think it does",DEM N,False,,hum,DEM+N,DEM N,False,s,"7,8",np,,story,caceresDByekwana
ctoyude-091,ctoyude-091,mak,ctoyude,,"yööje yeijökkö, tönuke'da Yadiwe na yawö, iyö wa'to niya'kwajüdü mödö yaawö",yööje	i-w-ei	jökkö	t-önu-ke-'da	yadiwe	na	**yaawö**	**iyö**	wa'to	n-ya'kwa-'jüdü	mödö	yaawö,,así	3S-INTR-COP	porque	AZR-ojo-INSTR-NEG	baba	3.COP	entonces	DEMin	leña	SHR-quemar-PAS.NZR	DEM2in	entonces,ad	v.i.a	pp	azr-n-Azr-ptc	n	v.i.a	ptc	pro	n	nzr-v.t-nzr	pro	ptc	,,"por eso es que el Yadiwe está ciego, porque lo quemó la leña",,DEM N,False,,inan,DEM+N,DEM N,False,p,"7,8",np,,story,caceresDByekwana
ctoyude-093,ctoyude-093,mak,ctoyude,,yööje mödö tumudu künakoichai yawö,yööje	**mödö**	**t-mudu-0**	kün-akoicha-i	yaawö,,así	DEM2in	3.REFL-lengua-POSS.3	3/3.DIS-terminar-PRP	entonces,ad	pro	n	v.t.	ptc	,,así fue que la lengua se le gastó,*mödö tumudu*,DEM N,False,,inan,DEM+N,DEM N,False,s,"2,3",np,,story,caceresDByekwana
ctoyude-105,ctoyude-105,mak,ctoyude,,"numatojünü künö'töi chenña naane yawö, dukkwöjü jona künö'töi, tüwü wokkiya",numa-ato-jünü	kün-ö'tö-i	de'a	naane	yaawö	dukkwöjü	jona	kün-ö'tö-i	**tüwü**	**wokkiya**,,largo_tiempo-NZR.5-NEG	3S.DIS-bajar-PRP	REIT	???	entonces	árbol_sp	sobre	3S.DIS-bajar-PRP	3.SG	guacharaca,ad	v.i.o	ptc	ptc	ptc	n	pp	v.i.o	pro	n	,,la guacharaca rápidamente bajó al [dukojü],afterthought: *tüwü wokkiya*,DEM N,False,,anim,DEM+N,DEM N,False,s,"9,10",np,,story,caceresDByekwana
ctoyude-107,ctoyude-107,mak,ctoyude,,"iyö wa'to niya'kwajoodü edö, chöönü seweiche naichü yawö",**iyö**	**wa'to**	n-ya'kwa-joo-dü	edö	i-önü-0	seweiche	na-i=dü	yaawö,,DEMin	leña	SHR-quemar-CAUS-NZR.1	DEM1in	3-garganta-POSS.3	rojo	3.COP-IRR=REL	entonces,pro	n	n	pro	n	ad	COP-modo=ptc	ptc	,,"la leña lo quemó, por eso su garganta es roja",interesting: two inanimate demonstratives floating around,DEM N,False,,inan,DEM+N,DEM N,False,a,"1,2",np,,story,caceresDByekwana
ctoyude-112b,ctoyude-112b,mak,ctoyude,,wa'to dö'ja naane mödö,wa'to	dö'ja	naane	mödö,,leña	esta_vez	???	DEM2in,n	ptc	ptc	pro	,,,missing translation,,,,,,,,,,X,,story,caceresDByekwana
ctoyude-113b,ctoyude-113b,mak,ctoyude,,"müdüiya ke na chöötü, ñöödö mado etü yawö",müdüiya	ke	na	chö-ötü-0	**ñöödö**	**mado**	e-ötü-0	yaawö,,puma	QUOT	3.COP	3-nombre-POSS.3	DEMan	puma	REL-nombre-POSS.3	entonces,n	ptc	v.i.a	n	pro	n	n	ptc	,,Mudiya era el nombre de aquel tigre,*ñöödö mado*,DEM N,False,,hum,DEM+N,DEM N,True,possr,"5,6",np,,story,caceresDByekwana
ctoyude-120,ctoyude-120,mak,ctoyude,,"yööje künö'düaakö yawö, unwa medichu aka küntömö tüwü yawö",yööje	kün-ö'dü-aakö	yawö	unwaa	midichu	aka	kün-tö(mö)-i	tüwü	yaawö,,así	3S.DIS-decir-PDI	entonces	por_allá.2	planta_sp	dentro	3S.DIS-ir-PRP	3.SG	entonces,ad	v.i.a	ptc	deict	n	pp	v.i.a	pro	ptc	,,así dijo y se fue a meter allá en el midichu,*tüwü* ‘him’,,,,,,,,,,n,,story,caceresDByekwana
ctoyude-123,ctoyude-123,mak,ctoyude,,"yööje künö'düaakö tüwü yawö, ñöödö... tinño wütta'jökkö yaawö",yööje	kün-ö'dü-aakö	tüwü	yaawö	ñöödö	t-inño-0	w-tö(mö)-ajö	jökkö	yaawö,,así	3S.DIS-decir-PDI	3.SG	entonces	DEMan	3.REFL-esposo-POSS.3	INTR-ir-PTCP	cuando	entonces,ad	v.i.a	pro	ptc	pro	n	n	pp	ptc	,,"cuando se fue su esposo, ella dijo:",no comma according to audio,,,,,,,,,,?,,story,caceresDByekwana
ctoyude-176,ctoyude-176,mak,ctoyude,,"möönü, chaasa'diyükomo'jüdü, i'moichomo möönü, kasamjato",möönü	i-kasakidi-yü=komo-jüdü	**i'moi=komo**	**möönü**	kasamje-ato,,DEM3in	3-picante_líquido-POSS.1=PL-PAS.POS	huevo=PL	DEM3in	amargo-NZR.5,pro	n	n	n	pro	ad	,,"aquello, su residuo amargo, sus huevos, aquellos que son amargos",,N DEM,False,,inan,DEM+N,N DEM,False,s_nvp,"3,4",np,,story,caceresDByekwana
ctoyude-216,ctoyude-216,mak,ctoyude,,"iyö toju, ¡küjaa! chü'ta'da wa,",**iyö**	**töju**	küjaa	i-tü'ta-'da	wa,,DEMin	piedra	caray	INTR.C-acordarse-NEG	1SG.COP,pro	n	interj	pref-v.i.o-ptc	v.i.a	,,"Aquella piedra, ¡cónchale! no me acuerdo, ",,DEM N,False,,inan,DEM+N,DEM N,False,?,"1,2",np,,story,caceresDByekwana
ctoyude-217,ctoyude-217,mak,ctoyude,,"iyö, yeju'ka'jokomoone",iyö	i-w-ejuduka-'jüdü=komo-:ne,,DEMin	3S-INTR-caer-LOC=PL-INTENS,pro	n	,,ahí donde se cayeron,initial *iyö* 'there'?,,,,,,,,,,n,,story,caceresDByekwana
descbuscmat-088,descbuscmat-088,mak,descbuscmat,,"Yöötö, kanö, edantödü iyö kadajiyu.",yöötö	kanö	0-edantö-dü	**iyö**	**kadajiyu**,,allá.3	tirita	3O-encontrar-NZR.1	DEMin	tirita,deict	n	n	pro	n	,,"!Allí se encuentra tiríta, aquella que es kadajiyu",not sure what ‘tiríta’ is,DEM N,False,,anim,DEM+N,DEM N,False,p,"4,5",np,,description,caceresDByekwana
descbuscmat-092,descbuscmat-092,mak,descbuscmat,,¿Tujumö ka tüweiye mödö kadajiyu?,t-jumö	ka	tüw-ei-e	**mödö**	**kadajiyu**,,3.REFL-junto	QP	PTCP.INTR-COP-PTCPe	DEM2in	tirita,posp	interr	adv	pro	n	,,¿Ese kadajiyu están en grupo o juntos?,,DEM N,False,,anim,DEM+N,DEM N,False,s,"4,5",np,,description,caceresDByekwana
descbuscmat-132,descbuscmat-132,mak,descbuscmat,,¿Kukuyu nenü'jüdü tüweiye tüwü mödö?,kukuyu	n-enü-jüdü	tüw-ei-e	**tüwü**	**mödö**,,cocuyo	SHR-tomar-PAS.NZR	PTCP.INTR-COP-PTCPe	3.SG	DEM2in,n	nzr-v.t-nzr	adv	pro	pro	,,¿Esos también hay chupado por cocuyo?,,DEM DEM,False,,anim,DEM+DEM,DEM DEM,False,a,"4,5",np,,description,caceresDByekwana
desctala-017,desctala-017,mak,desctala,,"öddajö yaakadü, iyö,",öddaajö	^-yaka-dü	iyö,,conuco	3O-cortar_árbol-NZR.1	DEMin,n	n	pro	,,tumbar ese conuco,afterthought,,,,,,,,,,n,,description,caceresDByekwana
desctala-018,desctala-018,mak,desctala,,"tamedö sotto wö'düjö'a'jökkönñe,",**tamedö**	**sotto**	w-ö'dü-jötü-ajö	jökkö-nñe,,todo	persona	INTR-llegar-ITER-PTCP	cuando-PL,ad	n	n	posp	,,una vez que toda la gente llega,,ADV N,False,,hum,ADV+N,ADV N,False,s,"1,2",np,,description,caceresDByekwana
histana-059,histana-059,mak,histana,,"Iyö inñataje ñña weijüüdü yawö,",**iyö**	**inñataje**	ñña	w-ei-jüdü	yawö,,DEM	bonito	1+3	INTR-COP-PAS.POS	entonces,pro	n	Pro	n	conj	,,Aquello era bonito nuestra vida,"'that was beautiful our life', but how do the parts fit together?",DEM N,False,,inan,DEM+N,DEM N,False,nvp,"1,2",np,,personal-story,caceresDByekwana
histana-072,histana-072,mak,histana,,Iyö inñataje kajichaana weijüüdü yawö.,iyö	**inñataje**	kajichaana	**w-ei-jüdü**	yawö,,DEM	bonito	cacique	INTR-COP-PAS.POS	entonces,pro	n	n	n	conj	,,Esta es la buena vida del cacique,,Nmod n N,True,n,inan,N+N,Nmod N,False,nvp,"2,4",np,,personal-story,caceresDByekwana
histanfo-34,histanfo-34,yab,histanfo,,"tëwï kïmïi yemetïkene, ana yeni wejsapë sukutaka ma",**tëwï**	**kïmïi**	yeme-tïkene	ana	yeni-Ø	wej-sapë	sukutaka	ma,,3SG	hot.pepper	eat.fruit-POST	1+3	drink-IPFV	COP-PERF	manioc.drink	RESTR,pro	sus	vt	pro	vt	vi	sus	prt,,"‘después de que comemos ají, tomamos yucuta’",,DEM N Vt,False,,inan,DEM+N,DEM N,True,p,"1,2",y,,personal-story,caceres2020flex
histanfo-47,histanfo-47,yab,histanfo,,"tëwï waraijtokon yakërë, ana këyamase ta wejsapë",**tëwï**	**waraijtokon**	y-akërë	ana	këyama-se	ta	wej-sapë,,3SG	man	REL-COM	1+3	raise-PFV.PST	like	COP-PERF,pro	sus	post	pro	vt	interj	vi,,‘con ese hombre nos crio’,,DEM N POSTP,False,,hum,DEM+N,DEM N,False,obl,"1,2",y,,personal-story,caceres2020flex
histgrme-134,histgrme-134,yab,histgrme,,yaijkotapïti wejsapë wïrë yïkïnï parë weroro,yaijkota-pïti-Ø	wej-sapë	wïrë	**y-ïkïnï**	parë	**weroro**,,bark-PLAC-IPFV	COP-PERF	1SG	REL-pet	and	dog,v	vi	pro	sus	coord	sus,,‘mis perros también estaban [[[ladrando]]]’,,N PART N,True,PART,anim,N+N,N N,False,s,"4,6",y,parë,conversation,caceres2020flex
